,날짜,등락률,코로나 일일확진자(명),코로나전일대비(명),환율(원),환율전일대비(원),"유가,WTI(달러)",유가전일대비(달러),"미국,S&P 500",미국 등락률(%)
233,2021-11-12,0.5711760106075652,2368.0,-151.0,1179.5,-3.5,80.79,-0.7999999999999972,4649.27,0.06
234,2021-11-15,0.7277837608117039,2005.0,-413.0,1179.5,0.0,80.88,0.0899999999999892,4682.85,0.72
235,2021-11-16,-1.0773154851515434,2124.0,119.0,1181.5,2.0,80.76,-0.1199999999999903,4682.81,0.0
236,2021-11-17,-2.6467694484967987,3187.0,1063.0,1181.5,0.0,78.36,-2.4000000000000057,4700.9,0.39
237,2021-11-18,-1.1380721476008944,3292.0,105.0,1182.5,1.0,79.01,0.6500000000000057,4688.67,-0.26
238,2021-11-19,0.43458555745795696,3033.0,-259.0,1190.0,7.5,76.1,-2.910000000000011,4706.64,0.38
239,2021-11-22,0.08423459334245054,2826.0,-294.0,1187.0,-3.0,76.75,0.6500000000000057,4697.96,-0.18
240,2021-11-23,-1.4633462083752804,2698.0,-128.0,1189.0,2.0,78.5,1.75,4682.95,-0.32
241,2021-11-24,-0.6156896639381833,4115.0,1417.0,1187.5,-1.5,78.39,-0.1099999999999994,4690.7,0.17
242,2021-11-26,-2.711874928866314,3896.0,-41.0,1196.0,5.5,68.15,-10.239999999999997,4701.46,0.23
243,2021-11-29,-0.8130556855404755,3308.0,-617.0,1192.0,-4.0,69.95,1.7999999999999972,4594.62,-2.27
244,2021-11-30,-2.8816203552300736,3032.0,-276.0,1190.0,-2.0,66.18,-3.769999999999996,4655.27,1.32
245,2021-12-01,3.550057410351525,5122.0,2090.0,1180.5,-9.5,65.57,-0.6100000000000136,4567.0,-1.9
246,2021-12-02,3.628793654009167,5263.0,141.0,1177.0,-3.5,66.5,0.9300000000000068,4513.04,-1.18
247,2021-12-03,1.72385410772159,4944.0,-319.0,1183.0,6.0,66.26,-0.2399999999999948,4577.1,1.42
248,2021-12-06,1.1955032087427429,4324.0,-802.0,1182.0,-1.0,69.49,3.2299999999999898,4538.43,-0.84
249,2021-12-07,1.5921641138402405,4954.0,630.0,1179.0,-3.0,72.05,2.5600000000000023,4591.67,1.17
250,2021-12-08,-0.3841783453276423,7174.0,2220.0,1177.0,-2.0,72.36,0.3100000000000023,4686.75,2.07
251,2021-12-09,1.3120339736309399,7102.0,-72.0,1176.5,-0.5,70.94,-1.4200000000000017,4701.21,0.31
252,2021-12-10,-0.7189265330194426,7022.0,-80.0,1182.0,5.5,71.67,0.730000000000004,4667.45,-0.72
